SalePrice,Id
173754.06501952515,1600
62875.870668745265,1601
128421.99095515965,1602
77006.91378230092,1603
275387.6967270021,1604
231043.1945353684,1605
155902.45936110002,1606
171436.99779235857,1607
223707.17408821828,1608
191864.2006460432,1609
166078.44323080644,1610
145608.38933243445,1611
192694.8349799236,1612
175734.14345824043,1613
139665.94014682612,1614
96939.30723780733,1615
79008.18507795731,1616
91715.40300723299,1617
122891.52990058024,1618
147135.7002015966,1619
169188.6909570295,1620
137769.20954001893,1621
161601.7440941157,1622
254858.9980318644,1623
225433.85319054534,1624
117755.81013158223,1625
185715.80337677864,1626
194665.31440616117,1627
270696.45433449856,1628
176356.55905196862,1629
314445.09914460377,1630
228123.9084506869,1631
231914.64186819032,1632
185338.52326547433,1633
194907.94626508158,1634
183918.4640863745,1635
156950.57167930994,1636
191439.45597382527,1637
190532.92040364235,1638
186088.02365307926,1639
230848.2349210934,1640
182742.8762838859,1641
264629.84879821003,1642
212453.8090742528,1643
229370.73584293388,1644
201561.11644111568,1645
170473.11284175265,1646
158071.4177393123,1647
131860.74891579902,1648
141203.61056793682,1649
117846.86034471169,1650
118992.30261731183,1651
102399.82832163651,1652
100007.0213693666,1653
143798.7828079151,1654
119870.65373132794,1655
145157.3259672272,1656
147933.2560823323,1657
158423.26428703847,1658
109133.70088103799,1659
166827.48146260311,1660
399646.27380847477,1661
338794.24423986766,1662
355609.52066504175,1663
428356.9665715517,1664
313867.71380278806,1665
320042.06559061026,1666
346196.7521390459,1667
347294.7165845203,1668
301803.15051759855,1669
340588.0679079177,1670
267943.7118570188,1671
371198.1330851713,1672
284407.5847159329,1673
242540.1475070372,1674
209604.62206019895,1675
211477.53772126808,1676
221235.06762917977,1677
438404.92916314385,1678
359877.5377046939,1679
323609.20685071056,1680
274831.0853594074,1681
311010.5266382899,1682
196399.1496829724,1683
188814.6165148276,1684
191491.54295577717,1685
174458.47825971773,1686
179484.41349493238,1687
205628.21933288692,1688
205372.07604961479,1689
209533.75510386287,1690
200998.80772518882,1691
259587.8384692592,1692
183048.2788766047,1693
189953.84835591714,1694
165611.01482949872,1695
260707.0435694001,1696
171583.56978998802,1697
326523.90775774285,1698
317713.1291905331,1699
274083.4010848037,1700
280584.27922417596,1701
229726.02990712796,1702
228779.24067718093,1703
258442.80136434367,1704
259682.7229902584,1705
285699.1623957693,1706
228524.77634035033,1707
203838.76190371203,1708
247348.89059650517,1709
220731.10687893984,1710
274693.10699957755,1711
253509.63685667745,1712
263768.7206624292,1713
217046.5417020231,1714
207213.19319887448,1715
181424.14169337478,1716
182270.76700183458,1717
139222.9776069073,1718
225253.48763573827,1719
233416.75680947088,1720
165166.9772840444,1721
127177.93845549523,1722
162282.89470954213,1723
211440.86163730986,1724
239903.42712092632,1725
192453.16216422958,1726
170062.1607200123,1727
179171.53538636793,1728
174724.84384002507,1729
159344.36414052494,1730
122039.52757904012,1731
136445.98395385247,1732
116369.36788478494,1733
123211.60317431219,1734
129910.29085754743,1735
103183.50579069598,1736
269194.3440485131,1737
266478.78658251883,1738
238475.46753576637,1739
226574.89518437439,1740
200230.13751849672,1741
175134.98446795638,1742
180191.5644782165,1743
328277.93591477897,1744
221050.8428026574,1745
190600.38840080492,1746
216402.66415189794,1747
215353.0534816122,1748
149650.12025161152,1749
129152.90674285765,1750
242778.09956272054,1751
115645.5793575412,1752
156387.67454021543,1753
194626.74732896974,1754
182989.45529260323,1755
133079.33353862437,1756
120560.56673363101,1757
158205.10333535698,1758
163746.60553444474,1759
168502.51017257932,1760
163992.33816624482,1761
179801.53888195186,1762
195808.648442681,1763
118077.76783270112,1764
163388.01099947354,1765
192235.13424377542,1766
208661.1119236659,1767
144488.61783131177,1768
164533.03907809113,1769
161046.30607493734,1770
128431.23871422608,1771
133860.02965848224,1772
129385.05071980986,1773
165154.18457241735,1774
145864.75110188572,1775
130238.38567547883,1776
106785.2468571447,1777
148826.94868542402,1778
140064.0534033033,1779
162514.98553155622,1780
128371.95801180981,1781
88946.60546029553,1782
157786.92315827496,1783
119091.39560300077,1784
141785.58096645662,1785
144790.47162563947,1786
169352.90108819434,1787
61272.14534290957,1788
108920.4406264458,1789
91351.72722131606,1790
202704.5466998063,1791
154486.05797709388,1792
132133.9568690499,1793
165078.1152222272,1794
137966.8172570185,1795
150053.21186726,1796
123266.62348349218,1797
135001.15087252788,1798
100741.4119009757,1799
136915.29005552796,1800
124629.92595450146,1801
127259.2733781536,1802
160699.70029899103,1803
136606.92264636263,1804
137825.3366658673,1805
118720.57249955216,1806
145428.65965503379,1807
131019.67097005199,1808
135661.18399673008,1809
142466.1604521427,1810
93804.45936697647,1811
100201.04757041378,1812
126554.7927010944,1813
97869.46097227199,1814
56825.529400221276,1815
100681.18922249853,1816
137725.61386177677,1817
172490.29923017067,1818
144182.72574943988,1819
64140.70410635181,1820
115007.59228703125,1821
157873.79715620703,1822
51687.28152584925,1823
144576.1801613553,1824
142234.59307221652,1825
116751.84708518398,1826
102939.84230778582,1827
139048.16015838762,1828
142472.04740875942,1829
145288.9578453216,1830
139394.48143571222,1831
77684.22776677497,1832
143802.88408391035,1833
134100.85280852398,1834
118531.27423696421,1835
119585.55014322624,1836
91933.75266660117,1837
114963.80729489974,1838
100256.59239338258,1839
155014.51800784413,1840
135798.2602562153,1841
99976.86046818565,1842
150056.44754026827,1843
156978.0929369889,1844
152640.1261085421,1845
163644.0240219877,1846
184889.91614554383,1847
50977.46178903995,1848
128040.5295134056,1849
118701.80909299746,1850
149421.2826680807,1851
132914.53577863646,1852
141412.65964651023,1853
163380.76149368964,1854
157774.86970714218,1855
229898.4920388038,1856
159914.42307701608,1857
145151.60855134192,1858
123375.5431808782,1859
158076.69594366735,1860
124164.56967655895,1861
297128.4624524955,1862
286460.8540004905,1863
286481.8282695665,1864
346595.57926185086,1865
330245.2235766966,1866
217181.82823971764,1867
284751.1694076025,1868
208379.3017295381,1869
218585.67702559903,1870
264899.91237872816,1871
196117.55185622603,1872
250701.16435695454,1873
150293.16852212718,1874
194776.38251219215,1875
202690.37690409724,1876
207758.81725434927,1877
209443.26154572726,1878
145492.93602716736,1879
125644.76896816133,1880
241427.15762609258,1881
240400.9351180371,1882
186214.66915933794,1883
198520.56925132722,1884
229992.11313095223,1885
278624.1851521468,1886
219094.73613282066,1887
248312.46880918794,1888
191099.04411530806,1889
124407.26580150353,1890
127592.80112755988,1891
104955.16800926116,1892
127240.94556968346,1893
137086.1349769591,1894
144870.8588392485,1895
129016.96176205961,1896
132697.14757318812,1897
113155.16212940743,1898
163300.9699111201,1899
161852.16560371435,1900
176165.02569393013,1901
163768.11034958507,1902
215832.76858763752,1903
162624.16437271683,1904
199106.47192710076,1905
154154.52849267298,1906
221859.2984842151,1907
108009.10372735797,1908
140465.35575417324,1909
124446.51054325982,1910
213637.71834838725,1911
297314.4014370814,1912
173496.8882027418,1913
61567.17779256469,1914
335398.6202863817,1915
53222.282857274186,1916
233917.50950389245,1917
139915.1359765014,1918
162861.2794423784,1919
154820.36746036683,1920
376356.81263236364,1921
330479.40818334086,1922
228705.38265654678,1923
246287.67101819662,1924
210831.4358299008,1925
363400.3380597222,1926
134443.31009991467,1927
177721.5601008206,1928
117001.84390672648,1929
130919.59117830785,1930
137866.40565219737,1931
136715.06217541196,1932
210700.1937715054,1933
186328.8970743726,1934
180634.0544336663,1935
204821.9903413972,1936
187653.06155972887,1937
176760.15192759468,1938
259335.5805134416,1939
197655.36057335633,1940
174604.0676231652,1941
177422.47990675198,1942
229133.86401202675,1943
360455.0233815871,1944
376576.3373388319,1945
144992.11647002853,1946
228269.33790043867,1947
183030.99861454032,1948
254938.46987672,1949
187504.32680384297,1950
250534.7905126568,1951
211685.37804310783,1952
192047.4100544891,1953
184365.47645364233,1954
137224.25361658397,1955
284127.6439193876,1956
155577.02790348136,1957
265739.4472576019,1958
147268.15597395063,1959
107486.56608090778,1960
130528.05162963469,1961
96661.66778219491,1962
108430.00409514853,1963
110426.69605999441,1964
138330.06797129806,1965
126481.46640420653,1966
300059.2827349111,1967
388895.31199547823,1968
365398.4131812276,1969
372578.2657903333,1970
423693.3149070474,1971
351766.4799023153,1972
297794.97761449806,1973
327959.3660203725,1974
500998.5593804328,1975
271016.3112461694,1976
338651.8560550407,1977
328495.051073662,1978
315184.87297029357,1979
206168.4904407616,1980
337549.8226436315,1981
220320.20521807275,1982
209079.7005075593,1983
187369.02496643245,1984
222002.2162862794,1985
203497.18690614367,1986
200153.81750329662,1987
192429.0893328863,1988
203564.81691991712,1989
220593.29593994422,1990
233729.36371136323,1991
227264.31731036823,1992
181139.40161889436,1993
223576.784927607,1994
190848.0000961472,1995
287906.19851268455,1996
327824.8198192952,1997
305212.88518278993,1998
311469.3895920457,1999
306480.1303651943,2000
308988.4427768071,2001
243851.39815538557,2002
250149.6280708668,2003
284990.8591230082,2004
233237.1927562706,2005
218697.6684564017,2006
239740.46716094328,2007
232493.68148650305,2008
211938.67806444762,2009
200304.70638854866,2010
144684.75763194088,2011
186271.12818418758,2012
192655.4013182648,2013
197669.07151614313,2014
223367.87403087562,2015
201683.99587511556,2016
200316.9958350307,2017
129137.19735443871,2018
133107.5172162735,2019
87369.95101822974,2020
108605.86901430358,2021
213860.99124197915,2022
145735.2608813829,2023
292472.7681049805,2024
350955.05136008514,2025
170801.925510735,2026
164296.60651332152,2027
153830.57151991595,2028
166896.6290458072,2029
251554.7659697666,2030
226246.82767101828,2031
247765.04547584982,2032
238380.51843198162,2033
171053.62880773706,2034
224854.43219469042,2035
199822.60053749755,2036
205298.6248498927,2037
291938.3112298662,2038
233468.49534143452,2039
301764.20052235154,2040
293601.0272189927,2041
204721.6556738088,2042
177797.12392633283,2043
174677.0056169437,2044
200806.4159328426,2045
145981.84799290958,2046
141722.793154444,2047
146110.76965849623,2048
152022.34282888588,2049
168768.08952765187,2050
109103.84477859683,2051
125058.24465931495,2052
149201.4019844951,2053
96196.51589772673,2054
161379.92098046097,2055
147399.81827336765,2056
117879.13808178317,2057
224336.79360287313,2058
141650.39991591446,2059
168959.87082988553,2060
170663.5838502814,2061
125936.08809114195,2062
119630.43463890505,2063
140548.6878605446,2064
124543.16986799953,2065
176860.23277988576,2066
133564.592872699,2067
149905.1037060663,2068
79495.00706363101,2069
114422.32837698751,2070
113811.61575859044,2071
160631.50222693337,2072
130851.2381952797,2073
175676.1002149562,2074
159367.68821100955,2075
120020.2028482562,2076
159555.0016096834,2077
128489.39098620425,2078
131973.309258281,2079
107155.03547733031,2080
115174.52679541284,2081
135643.32923268652,2082
149412.85307379658,2083
101096.17780789733,2084
112307.43548767392,2085
111668.20525528492,2086
116797.03789897513,2087
106057.94618507205,2088
82609.3745194922,2089
129121.38802628689,2090
109825.46928430235,2091
135732.8524394371,2092
130265.03497648978,2093
113635.92417572059,2094
163259.23823542913,2095
87222.50394433172,2096
103586.7338496379,2097
145965.8517942148,2098
52018.84532861615,2099
77402.51000126598,2100
121967.32996150762,2101
126819.41743002838,2102
106033.1983323393,2103
143607.5453781461,2104
142616.43373410183,2105
60077.22730944936,2106
204805.10128634213,2107
112815.92278043563,2108
105384.31762352532,2109
126585.41576263183,2110
124943.79280601403,2111
144136.9117019259,2112
117355.3272676664,2113
117923.8837789082,2114
156116.17623597107,2115
119184.31430144772,2116
148528.11281842037,2117
131254.96554036863,2118
119688.91192542476,2119
120830.05448841237,2120
99097.91749069114,2121
123888.20426878601,2122
86528.98555899755,2123
161476.57345760634,2124
143625.06406091707,2125
175474.1859458027,2126
160246.65023547012,2127
135991.34609401354,2128
75242.08794664312,2129
133289.37425634774,2130
141724.94084455582,2131
113121.45431888645,2132
124033.31257502714,2133
125153.02289510847,2134
94950.78542391557,2135
77611.8836303109,2136
109746.16490229488,2137
130089.15789204976,2138
146482.92930510128,2139
141896.4955123678,2140
161414.72567929688,2141
138033.69260272782,2142
156699.80114643148,2143
123297.49976892739,2144
147748.0849444631,2145
170426.99343848485,2146
172392.4427730307,2147
132575.71646203843,2148
154462.5621996734,2149
232300.13518140634,2150
125094.25385516463,2151
181741.9838232739,2152
177436.0323132767,2153
97671.56929801263,2154
140884.44218576912,2155
242465.82560242884,2156
232180.48802622076,2157
245934.03114415152,2158
216723.25578875167,2159
209098.06783061114,2160
231434.76429291494,2161
347106.6622094755,2162
346537.69952286925,2163
252183.18224190015,2164
206565.88622163818,2165
160930.091723989,2166
221896.6001536693,2167
192936.66225371958,2168
203446.31918983554,2169
212190.41126068658,2170
155564.7507814965,2171
137765.0325272316,2172
167821.72148178908,2173
221153.60751758493,2174
272500.5768836193,2175
299505.6152514945,2176
242089.89282794794,2177
216180.49360530556,2178
143432.54150117328,2179
207821.04295469436,2180
199780.84803085402,2181
218677.97978046339,2182
195273.35885541755,2183
126186.42200300883,2184
138875.97128644763,2185
144418.74554822312,2186
158589.89670129537,2187
162314.57727710885,2188
290146.0338088383,2189
75858.12184857826,2190
60278.390894684504,2191
85643.87546345718,2192
122337.64773575685,2193
107972.49069927493,2194
114115.43918497203,2195
117032.1735183799,2196
122367.75829309942,2197
157826.97611951132,2198
173976.79275530198,2199
157062.91418350488,2200
158247.24189339037,2201
191137.0573752135,2202
174488.40689748063,2203
184610.411283616,2204
127749.85359930611,2205
152967.387676697,2206
229405.99364165642,2207
237762.61043556954,2208
241324.1124441803,2209
126377.41805067686,2210
114540.83094277102,2211
117734.92016142733,2212
108143.15441888216,2213
147924.51065370732,2214
101775.29414040745,2215
152364.13092574474,2216
67292.73409766666,2217
80030.44934121118,2218
69368.3924487907,2219
55430.79202263398,2220
336365.5578244886,2221
297991.49377874,2222
283393.2293264382,2223
210914.69195338505,2224
135161.41708385467,2225
183200.39199548258,2226
201841.0403359512,2227
283863.9341719605,2228
257686.78389217082,2229
157543.57328352518,2230
230913.69914466506,2231
184911.39375480395,2232
200400.80031638368,2233
258756.26663184754,2234
237042.74957574435,2235
251120.86377472873,2236
301601.60096428037,2237
211851.51342741385,2238
91760.45057459024,2239
163126.64868794705,2240
159232.22336519024,2241
127904.95128878021,2242
132010.70361871857,2243
109527.28711186264,2244
114638.52413581092,2245
142177.7890355236,2246
122773.65297483851,2247
123701.93103833825,2248
122825.90349175944,2249
126110.23605339628,2250
136372.59908487415,2251
183541.787818266,2252
165649.90805446458,2253
182393.27120797278,2254
188916.27574333892,2255
173627.76660657392,2256
205412.98008972718,2257
155696.37516692895,2258
180867.9956740073,2259
142723.45866353455,2260
209065.25264205583,2261
222617.31185572984,2262
361694.8606890333,2263
433351.11711859267,2264
183887.49944968094,2265
300583.41747504106,2266
348371.40112307295,2267
411631.80626235064,2268
158548.51409804457,2269
197934.762210472,2270
211914.12641991582,2271
225351.40957796792,2272
162182.26148865878,2273
186890.4134726745,2274
170171.45951663872,2275
199073.79485195622,2276
176524.61781614658,2277
141690.5735223379,2278
142091.88703676808,2279
107914.75462489582,2280
169175.22768318173,2281
182876.74141869374,2282
112433.12621618902,2283
133939.63384797305,2284
131544.7267733552,2285
124327.76578208618,2286
365239.3033843341,2287
290027.9666131723,2288
330873.4326370107,2289
406846.5956221379,2290
336167.359974464,2291
383767.07489240303,2292
427344.41023590544,2293
373839.2784245202,2294
426944.3347276654,2295
271174.02256331453,2296
365786.1586643108,2297
359418.0708411981,2298
343750.07907549245,2299
309256.1036341271,2300
328525.266508752,2301
251109.66056778323,2302
239371.12903131507,2303
254783.0933791456,2304
214304.2665114461,2305
201753.0734649495,2306
212292.20303218754,2307
232660.6877037165,2308
294239.5984472455,2309
225231.20952003833,2310
213485.79508165963,2311
191726.80049295453,2312
182503.99593217598,2313
191857.15328507527,2314
199641.45932797794,2315
210614.21281608494,2316
194702.63603705895,2317
202413.83946526854,2318
200126.62529267225,2319
186831.37587627867,2320
232310.65586323733,2321
199381.7149403801,2322
204578.98219933626,2323
196734.73103207516,2324
217693.56006787752,2325
186133.95012731513,2326
209083.36714162008,2327
227784.20253464647,2328
193160.06085325903,2329
186591.709174651,2330
336317.5757852525,2331
358587.0640579791,2332
307384.1026783469,2333
276283.3099148539,2334
298001.594611757,2335
307173.2150231803,2336
195849.838696498,2337
247872.6262418302,2338
222596.54032917367,2339
370120.39253028296,2340
216621.63932312332,2341
224527.15567261277,2342
230381.47486033247,2343
208093.85727440772,2344
224162.1989507004,2345
214774.4900727667,2346
204435.95834948128,2347
243195.87119626708,2348
204941.4477422366,2349
310784.1782736221,2350
278526.0109951502,2351
237339.1718382921,2352
249264.57277997327,2353
152709.48300620087,2354
149870.55409209547,2355
163603.49115520937,2356
195597.03269772767,2357
205759.74720738735,2358
133271.4647025492,2359
112709.30970680193,2360
147445.33879809192,2361
250172.71326611997,2362
146983.4685009295,2363
170436.6624965116,2364
204769.95599408224,2365
201597.73513640207,2366
214805.6621697569,2367
224552.3122882964,2368
209362.57384247959,2369
170117.28352485626,2370
166449.15769548886,2371
194358.05548592622,2372
275613.68392430904,2373
298908.1192527332,2374
238400.41129607247,2375
287384.6392550226,2376
302746.8061766332,2377
157121.29596796696,2378
209740.4996448379,2379
148350.2334889742,2380
179048.20967836384,2381
203235.76857493824,2382
194288.15800273124,2383
234523.5721136272,2384
163782.0369380448,2385
139410.23212204958,2386
128588.83929573861,2387
108147.89045428057,2388
129580.66477481104,2389
164746.42016991126,2390
155650.38692132902,2391
121218.00328917339,2392
179292.6581041454,2393
154808.2950189797,2394
203990.3955089143,2395
143762.051076064,2396
204858.94505072705,2397
135872.01842429215,2398
69971.23241846722,2399
65598.15318321562,2400
119786.52673626613,2401
146575.74747786147,2402
146328.63499530195,2403
163345.60797358493,2404
168312.06140156544,2405
138291.56798185693,2406
125908.49078049553,2407
141412.37413800426,2408
123515.8033521918,2409
174498.15459515742,2410
113286.20876992651,2411
162282.38733610208,2412
131161.2944376788,2413
165011.34347434703,2414
147365.07462655645,2415
124100.29177918858,2416
135628.22567025866,2417
133506.09648566192,2418
134197.53143327075,2419
130957.5464047083,2420
154625.27738322984,2421
111294.2917846119,2422
133713.55595862237,2423
154844.2542533165,2424
216099.21409874168,2425
145761.03751361178,2426
139721.93002065158,2427
188900.52092935762,2428
107891.75977941557,2429
132389.18857701292,2430
114837.43159697948,2431
162822.75725329362,2432
158539.03154993165,2433
149582.5154416786,2434
169560.6810240052,2435
117076.93807398572,2436
97380.77401007841,2437
122596.74019011628,2438
106426.64641745767,2439
125767.50085642637,2440
94018.95176419137,2441
100033.2041637448,2442
139536.10114661977,2443
140000.2598691907,2444
92262.22678384936,2445
141600.28494500526,2446
194405.13678214618,2447
144857.45380941514,2448
117020.3757707286,2449
150284.19982931233,2450
143753.84005119035,2451
188693.0381780107,2452
95969.84979162774,2453
125490.83888342307,2454
129346.33593631168,2455
120864.42801399488,2456
141130.17736106616,2457
143864.22264040113,2458
116659.53941912887,2459
151654.27440680354,2460
130321.83224045749,2461
134945.16400321524,2462
127910.81169883494,2463
172817.6140166847,2464
144022.07167252208,2465
129258.10831227186,2466
139877.11336778154,2467
95707.90447088622,2468
89382.52983793593,2469
196820.63521220698,2470
203035.49658744654,2471
160995.90173593262,2472
115963.64456482715,2473
81524.1076004476,2474
196212.49145508665,2475
103544.55779121953,2476
118943.33066282936,2477
151076.54744521735,2478
103896.9919498071,2479
163696.152655551,2480
135080.74748064613,2481
118833.74503487648,2482
115261.4049314353,2483
127336.20642644184,2484
126203.52251326713,2485
171763.18355046152,2486
209913.96937564478,2487
161692.79522839613,2488
157741.30596168962,2489
150586.77089561048,2490
90464.4697729258,2491
197351.75790347584,2492
168722.29079187466,2493
153702.663015015,2494
81863.29922025563,2495
233805.36502127824,2496
152950.38388005245,2497
115915.97808695583,2498
91900.69642146025,2499
128561.94437756325,2500
135850.48660773368,2501
151952.6097044265,2502
119695.09102958895,2503
185342.13495740303,2504
232591.2875392479,2505
252871.73693666677,2506
273066.80878932506,2507
250940.47978969367,2508
221426.83999770973,2509
215410.22938839145,2510
176005.66902676705,2511
212662.35359929167,2512
225259.62372106282,2513
364040.7537538705,2514
159926.97767630688,2515
183508.74488032074,2516
155410.55085085385,2517
166360.85436010567,2518
247692.42087817454,2519
225976.08242420448,2520
192044.385071527,2521
226137.19687541702,2522
120763.71357425564,2523
150634.9170950593,2524
145051.85419521315,2525
156031.73373602345,2526
128470.56539022145,2527
146423.63276817714,2528
144371.45159353016,2529
127319.22284562775,2530
245486.41067963105,2531
221340.76833545917,2532
203932.4223574369,2533
242386.52138533688,2534
265836.6248378169,2535
226787.2151533456,2536
249113.2559305737,2537
198906.68108067286,2538
186892.659544167,2539
198457.13393914892,2540
187227.32333382353,2541
181547.76350249394,2542
128980.76761095336,2543
116654.65961581103,2544
142521.65555426647,2545
131145.9787306697,2546
139798.01572505114,2547
168019.5656392995,2548
171824.06228257268,2549
576234.9976680545,2550
148490.73806640418,2551
125241.87705993744,2552
69472.6824975885,2553
89946.71624442835,2554
115317.15376084235,2555
94674.6092444056,2556
105944.90903210163,2557
176035.87853214733,2558
152694.1651152243,2559
164673.6547377152,2560
153645.71326999922,2561
160716.9049277303,2562
147314.54335551703,2563
194070.17929215412,2564
172426.5375827355,2565
185481.71101868447,2566
143054.6399006865,2567
215977.12631257644,2568
236565.0275734433,2569
119567.0967467979,2570
202327.73186720192,2571
147303.5496696021,2572
227584.98580715506,2573
339656.7602889049,2574
137617.9026005139,2575
129891.93775221164,2576
162695.1485529047,2577
69718.49073053188,2578
54373.0541646723,2579
102945.3703867118,2580
129119.45235878587,2581
122030.12085576146,2582
282477.90540715377,2583
174597.82563600477,2584
206398.0111412242,2585
213119.50537278721,2586
197057.9219488506,2587
137876.19481322012,2588
146146.5253996879,2589
211495.51436081604,2590
236633.39125828556,2591
221869.0989493808,2592
269056.8600747902,2593
170119.1306842781,2594
216536.653111488,2595
291276.18607598747,2596
214599.03136196817,2597
282450.4345564821,2598
356547.43252134405,2599
197060.8243804946,2600
143554.48624624254,2601
87359.06528822544,2602
105527.610862007,2603
92328.77706926664,2604
89900.8830198913,2605
155275.85102262144,2606
227532.6939955867,2607
202092.18510385547,2608
175906.18345939362,2609
107498.1621866427,2610
151008.74676243553,2611
162360.79161065773,2612
126434.24323653533,2613
115209.15752442024,2614
160268.3414210972,2615
163187.17576838008,2616
199544.36637557668,2617
238556.7625338814,2618
204728.54600589714,2619
194108.42016950905,2620
180917.68287692632,2621
185172.3421752546,2622
235767.69884034578,2623
293029.0744601542,2624
279859.69912681886,2625
174652.8504182475,2626
163641.4488609528,2627
425097.62173715,2628
460165.8925362992,2629
365839.6531252199,2630
424103.1288686892,2631
386107.99643655843,2632
295304.8051329458,2633
393519.3157014024,2634
160700.39216049272,2635
182454.24093303867,2636
207631.1218537381,2637
269345.87044400536,2638
181007.553327463,2639
152947.42858779017,2640
106092.09732681983,2641
179794.1759002677,2642
111449.90992882538,2643
120567.52402150628,2644
110450.00186153015,2645
98243.65710927948,2646
111586.85148522053,2647
131731.7658772814,2648
150503.78537617598,2649
114093.88311290294,2650
144594.80158620243,2651
362361.6674518306,2652
248810.39633207864,2653
278531.6196597102,2654
388236.6893003026,2655
328545.9970776669,2656
350393.6752913438,2657
317114.0076447638,2658
310829.7114451407,2659
353728.4802341239,2660
342491.9977251621,2661
362854.8614994367,2662
277819.1913208449,2663
286733.0013891428,2664
314767.43865932693,2665
291739.39434298105,2666
198238.68015930243,2667
196045.62766326382,2668
199597.4515785707,2669
268759.58653138054,2670
203302.53350718424,2671
201708.9052215853,2672
194822.36018720007,2673
196590.17317529343,2674
191867.88728188328,2675
202574.08560943743,2676
199837.91381351644,2677
236660.2710346112,2678
299453.82094405295,2679
291680.80146055797,2680
373450.04807789717,2681
321785.906541283,2682
432856.4721784049,2683
318336.09624058986,2684
325286.84620711784,2685
262977.6666452558,2686
286236.5089892383,2687
213663.64681728499,2688
207366.58422660604,2689
349338.65667154454,2690
194093.6208998623,2691
153141.65652814438,2692
215274.09296925733,2693
147205.0793227276,2694
205052.1033934859,2695
194172.58827579144,2696
189174.24291779328,2697
201461.59946210886,2698
168663.27922078068,2699
154502.17551033286,2700
161865.6157076842,2701
122216.45540444754,2702
132754.29279797687,2703
144853.80133959366,2704
115500.34031488014,2705
103161.45216846533,2706
118061.74845693143,2707
135641.58681835106,2708
104781.82606411634,2709
133382.68439130834,2710
250653.25366424388,2711
390293.76517875073,2712
165681.98254481723,2713
150444.58561235358,2714
174140.28512868137,2715
149308.039800887,2716
209547.5189240575,2717
216283.00766518386,2718
156361.89021302713,2719
175319.4247323086,2720
127615.79966613818,2721
164280.90226912283,2722
143573.08905250416,2723
132959.2489470379,2724
131239.78074891987,2725
145843.4658274321,2726
179335.74981030883,2727
188200.04767894567,2728
150274.6451743563,2729
147148.9704500354,2730
125557.3197409717,2731
144233.15547352788,2732
156442.93154546802,2733
151026.08306107306,2734
